Site,Date,Depth,Temp
98_osh,2025-02-04,10,2.922544039785862
98_osh,2025-02-04,15,3.143742196261883
98_osh,2025-02-04,20,3.331247918307781
98_osh,2025-02-04,30,4.284157857298851
98_osh,2025-02-04,40,4.810785256326199
98_osh,2025-02-04,50,5.204840250313282
98_osh,2025-02-05,5,2.965025804936886
98_osh,2025-02-05,10,2.9694204702973366
98_osh,2025-02-05,15,2.982604466378689
98_osh,2025-02-05,20,3.0228888988494877
98_osh,2025-02-05,30,4.035859264433384
98_osh,2025-02-05,40,4.746330164372921
98_osh,2025-02-05,50,4.939695440232754
98_osh,2025-02-06,5,2.994323574006557
98_osh,2025-02-06,10,2.9950560182332997
98_osh,2025-02-06,15,2.995788462460041
98_osh,2025-02-06,20,3.0009155720472336
98_osh,2025-02-06,30,4.076876141130924
98_osh,2025-02-06,40,4.869380794465542
98_osh,2025-02-06,50,5.166020706295967
98_osh,2025-02-07,5,2.951109364628792
98_osh,2025-02-07,10,2.951109364628792
98_osh,2025-02-07,15,2.9518418088555336
98_osh,2025-02-07,20,2.9598986953496933
98_osh,2025-02-07,30,4.325174733996391
98_osh,2025-02-07,40,5.100833170115948
98_osh,2025-02-07,50,5.64577167481184
98_osh,2025-02-08,5,2.93792536854744
98_osh,2025-02-08,10,2.9342631474137306
98_osh,2025-02-08,15,2.9489120319485664
98_osh,2025-02-08,20,3.0089724585413933
98_osh,2025-02-08,30,4.469466246664524
98_osh,2025-02-08,40,5.320566438138485
98_osh,2025-02-08,50,6.0954924300313
98_osh,2025-02-09,5,2.95037692040205
98_osh,2025-02-09,10,2.95037692040205
98_osh,2025-02-09,15,2.964293360710144
98_osh,2025-02-09,20,3.030213341116905
98_osh,2025-02-09,30,4.551500000059605
98_osh,2025-02-09,40,5.618671238422394
98_osh,2025-02-09,50,6.678518034517765
98_osh,2025-02-10,5,2.964293360710144
98_osh,2025-02-10,10,2.964293360710144
98_osh,2025-02-10,15,2.9701529145240784
98_osh,2025-02-10,20,3.0053102374076843
98_osh,2025-02-10,30,4.588854655623436
98_osh,2025-02-10,40,5.877956494688988
98_osh,2025-02-10,50,7.169255666434765
98_osh,2025-02-11,5,3.0045777931809425
98_osh,2025-02-11,10,3.0053102374076843
98_osh,2025-02-11,15,3.0075075700879097
98_osh,2025-02-11,20,3.024353787302971
98_osh,2025-02-11,30,4.612292870879173
